city,district,name,score,comment_number,month_sales_clean,avg_price_rmb,category1,delivery_time_clean,delivery_type_1,in_time_delivery_percent,min_price_rmb,shipping_fee_clean,lat,lng,Day_Time,Night_Time,Mid_Night_Time,recommend_Bin,district population in (10 thousands),population density (people/square kilometer),Rent,Female,Male,18 and below,19-24,25-34,35-44,45-54,55 and above,50 yuan and below,50-100 yuan,100-300 yuan,300 yuan,Shopping,Catering Service,Car Service,Leisure,Other,Medicare,Education,Beauty
Beijing,Haidian District,Jiangeneral Yipin Congee (Zhongguancun Store),4.6,1071,862,20,Foods,39,MeituanFlash,92,20,0,39.976446,116.31259,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Haidian District,Home cooking,3.6,149,200,18,Foods,60,MeituanFlash,0,15,0,40.088641,116.372016,1,1,0,0,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Daxing District,Chongqing noodles,4.7,32,1921,22,Foods,34,MeituanFlash,68,20,1.4,39.850328,116.308485,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Dongcheng District,Remember Guilin rice noodles. Snail powder. Paozi Rice (Huizhong Road Store),4.8,2190,4479,24,Foods,30,MeituanFlash,75,15,0,39.995669,116.41614,1,1,1,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Chaoyang District,Mengji Congee Shop · Home-cooked Cuisine (Asian Games Village Store),4.7,3111,5223,22,Foods,41,MeituanFlash,93,20,4,39.99381,116.423361,1,1,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Fengtai District,Legend of Chicken Braised Chicken and Rice (Third Grade-Yuanwomei Food City Store),4.4,2052,3300,21,Foods,36,MeituanFlash,74,15,0.7,39.83505,116.371166,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Dongcheng District,True Kung Fu (Bai Rong),4.8,1954,4557,30,Foods,45,Merchant,26,20,5,39.85925,116.39859,1,1,0,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Haidian District,True Kung Fu (Wukesong),4.7,2564,3540,31,Foods,40,Merchant,91,20,5,39.906452,116.273562,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Xicheng District,True Kung Fu (Xuanwai),4.7,2365,5262,30,Foods,37,Merchant,93,0,3,39.895092,116.375352,1,1,0,1,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Xicheng District,True Kung Fu (Beijing Zoo),4.9,2528,3456,34,Foods,34,Merchant,69,20,1,39.93885,116.341934,1,1,0,1,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Changping District,Kung Fu Chao Niu Chaoshan Beef Hot Pot (Shangdi Store),4.2,34,188,75,Foods,62,MeituanFlash,20,30,0.7,40.030423,116.31204,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Changping District,Pinbean supper (Tiantongyuan Store),4.4,5228,965,37,Foods,40, MeituanRun ,67,39,10,40.054483,116.412219,1,1,1,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Xicheng District,Yonghe fresh pulp,4.8,12200,9999,21,Foods,40,MeituanFlash,83,15,4.8,39.923067,116.350679,1,1,0,1,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Haidian District,"Xiabu, Xiabu, Xiabu, Xiabang (Shijingshan Contemporary Store)",4.7,1081,2000,30,Foods,70,Unknown,0,20,8,39.925486,116.195768,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Xicheng District,Tea is a good product (Xin'ao Store),4.7,12,999,14,DessertDrink,30,MeituanFlash,85,20,0,40.000217,116.394119,1,1,0,1,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Chaoyang District,Eliminate Lang Hot Pot Food Supermarket (Beijing Store),4.5,6046,541,66,Foods,45, MeituanRun ,50,80,9,39.895607,116.465187,1,1,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Xicheng District,Viske Rainbow Cake (Xizhimen Store),4.9,2468,1533,62,SweetCake,50, MeituanRun ,22,0,0,39.936189,116.346159,1,1,0,1,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Changping District,"Sweet Edge Shanxi Restaurant, Braised Chicken",4.9,6535,410,16,Foods,70, MeituanRun ,25,10,4.5,40.236074,116.216962,1,1,0,0,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Tongzhou District,Hehe Valley (Tongzhou R & F Center Store),4.8,2582,6072,25,Foods,52,MeituanFlash,72,20,4,39.904793,116.684719,1,1,0,0,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Tongzhou District,Yang Mingyu Braised Chicken and Rice (Orchard Store),4.4,10586,1209,26,Foods,32,MeituanFlash,44,15,3,39.88758,116.64959,1,1,0,0,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Dongcheng District,Polytechnic Flavor Hall (Beili Store),0,1241,0,17,Foods,70, MeituanRun ,0,12,2,39.960851,116.315576,1,1,0,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Dongcheng District,Xiaogu Sister Spicy Mix ● Spicy Hot (Zhang Zizhong Road Store),4.8,5565,5321,25,Foods,32,MeituanFlash,79,20,0,39.935857,116.416319,1,1,0,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Fengtai District,Pizza Hut House Express (Weigong Village Store),4.8,3951,1844,49,Foods,30,Merchant,92,0,5,39.95105,116.324468,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Chaoyang District,Marko Pizza (Chaoyang North Road Store),4.6,476,600,29,Foods,40, MeituanRun ,72,0,18,39.923407,116.510893,1,1,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Shijingshan District,Ari Roasted Chicken Claw (Shijingshan wanda plaza Store),4.8,135,237,33,Foods,30,MeituanFlash,60,20,2,39.906342,116.225838,1,1,0,1,56.8,6736,212.8,0.504,0.496,0.102,0.125,0.226,0.195,0.163,0.19,0.093,0.781,0.122,0.004,0.261,0.381,0.027,0.071,0.066,0.194,0,0
Beijing,Chaoyang District,Bigger Pizza (Bigger Joy City Store),4.4,1933,565,40,Foods,85,Unknown,33,20,4,39.924802,116.518345,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Fengtai District,Zhou Laotou's home cooking (Liangpi · Roujiamo),4.6,1289,2555,23,Foods,80,Unknown,88,20,5,39.894253,116.223393,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Haidian District,Bigger Pizza (Shangdi Store),4.5,560,752,37,Foods,56,Unknown,59,20,7.1,40.035066,116.31163,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Chaoyang District,Bigger Pizza (Lincui Road Store),4.6,398,420,38,Foods,75,Unknown,88,20,7,40.01002,116.372935,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Hongmao Dumplings (Xizhimen Store),4.4,325,674,40,Foods,45,Merchant,37,20,5,39.939551,116.353102,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Huairou District,KFC House Express (Yanqi Town Store),4.8,771,1870,44,Foods,30, Merchant ,100,0,9,40.361169,116.662357,1,1,0,1,44.1,208,64.2,0.503,0.497,0.101,0.131,0.24,0.198,0.166,0.165,0.157,0.613,0.203,0.027,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Tongzhou District,Northeast special casserole rice noodles,5,323,922,21,Foods,35, MeituanRun ,100,10,5,39.914249,116.642938,1,1,1,1,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Chaoyang District,Three lobsters. Barbecue. Seafood (Huixin West Street Store),4.4,1202,671,43,Foods,55, Merchant ,55,98,0,39.98199,116.42142,1,1,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Red House,4.3,16457,2507,14,Foods,34,MeituanFlash,69,20,2,39.893308,116.438401,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Tongzhou District,Zhang Liang Malatang (Longwangzhuang Store),4.6,1119,3202,18,Foods,40,MeituanFlash,86,15,0,39.93036,116.686648,1,1,0,1,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Chaoyang District,KFC House Express (Lize West Street Store),4.7,947,2463,40,Foods,30, Merchant ,94,0,9,40.009585,116.467039,1,1,0,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Daxing District,Fujian Gourmet Shaxian Snacks,3.1,339,2000,21,Foods,50,MeituanFlash,81,20,9,39.73634,116.57311,1,1,0,0,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Chaoyang District,"Shrimp in Jacket, Crayfish, Barbecue, Seafood",3,14351,369,85,Foods,40, MeituanRun ,29,49,15,39.988887,116.460288,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Fangshan District,Pizza Hut House Express (Daxing Longhu),4.7,596,1724,44,Foods,35,Merchant,61,0,5,39.686123,116.321227,1,1,0,1,131.3,660,146.8,0.505,0.495,0.098,0.132,0.224,0.196,0.169,0.181,0.158,0.683,0.151,0.008,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Changping District,Hongmao Dumplings (Electronic Building Store),4.6,451,699,35,Foods,45,Merchant,18,20,5,39.979781,116.311522,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Dongcheng District,Tea coffee space,0,39,1,21,DessertDrink,30,MeituanFlash,Unknown,20,0,39.890898,116.448502,1,1,0,0,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Daxing District,Tang Ji spareribs,4.9,1500,2666,18,Foods,60,MeituanFlash,67,25,3,39.729161,116.339928,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Shunyi District,Braised chicken and rice. Shaxian snacks,4.5,2425,1255,22,Foods,30,MeituanFlash,91,20,0,40.146799,116.555571,1,1,1,1,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Haidian District,Yipin Shengjian · Duck Blood Vermicelli Soup (Zhongguancun Store),4.8,29675,9999,21,Foods,35,MeituanFlash,79,20,1.9,39.986661,116.316563,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Haidian District,Yang Guowen Malatang & Braised Chicken and Rice,4.6,2914,169,27,Foods,40,MeituanFlash,100,20,1,39.934445,116.185141,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Dongcheng District,Pancake room,4.7,1486,1756,15,Foods,47,MeituanFlash,0,22,2,39.977169,116.342769,1,1,0,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Haidian District,Yang Mingyu Braised Chicken and Rice & Ma Yutao Malatang,4.6,602,1648,23,Foods,70,MeituanFlash,89,15,0,39.930741,116.206633,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Daxing District,Shaxian Snacks (Liangxiang Middle School Store),4.7,11347,2355,18,Foods,40,MeituanFlash,93,20,0,39.726318,116.143697,1,1,1,0,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Dongcheng District,Tian Teacher Braised Meat (DongDan Store),4.4,5830,5286,21,Foods,46,MeituanFlash,85,15,1,39.913995,116.418068,1,1,0,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Shunyi District,Juyuanpeng Restaurant,4.8,788,633,24,Foods,70,Unknown,95,20,10,40.209724,116.567031,1,1,0,0,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Tongzhou District,Candy private dishes,4,864,310,39,Foods,34,MeituanFlash,67,20,3,39.955129,116.84218,1,1,0,1,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Fengtai District,Hong Kong Tsai Roast Goose Tea Restaurant (Fengtai Store),4.5,101,416,28,Foods,62, Merchant ,25,30,0,39.878978,116.279667,1,1,0,0,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Chaoyang District,Guan Gong Yang Soup • Potato Powder (Baked Cold Noodles. Pancakes),4.2,601,413,27,Foods,33,MeituanFlash,72,20,0,39.863897,116.511625,1,1,0,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Tongzhou District,Yongxiang Fried Chicken (Taihu Store),4.7,158,6000,29,Foods,70,MeituanFlash,58,20,0,39.834825,116.620714,1,1,1,0,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Chaoyang District,Hana Mountain (Asian Games Village Store),4.4,568,1000,33,Foods,104,Unknown,87,20,2,39.989105,116.410496,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Haidian District,Hongmao Dumplings (Shangdi Restaurant),3.8,146,138,44,Foods,45,Merchant,0,20,5,40.046281,116.303826,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Haidian District,Hongmao Dumplings (Shangdi Third Street Store),4.6,275,790,35,Foods,45,Merchant,12,20,6,40.0361,116.307404,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Shunyi District,Miste Pizza (Shunyi Hualian Store),4.5,463,760,66,Foods,50,Merchant,6,50,10,40.129542,116.652964,1,1,0,1,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Chaoyang District,Hong Kong roast meat Tea Restaurant,4.2,723,1257,26,Foods,104,Unknown,96,20,4.1,39.991859,116.47011,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Baxi Ice Cream Birthday Cake,4.9,6170,5172,206,DessertDrink,45, MeituanRun ,0,0,0,39.931031,116.365986,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Daxing District,"Spicy Private House (Lobster, Barbecue, Seafood)",4.8,14205,7641,68,Foods,62, MeituanRun ,4,0,5,39.921058,116.432342,1,1,1,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Haidian District,Shangdi Banquet · Fusion Hunan Cuisine (Qinghe Store),4.3,315,488,18,Foods,30,MeituanFlash,86,20,0,40.042729,116.310301,1,1,0,0,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Chaoyang District,McDonald's & Mai Coffee (Beijing Chaoyang North Road Second Store),4.5,1311,3582,40,Foods,28,Merchant,99,0,5,39.92613,116.59825,1,1,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Pizza Hut House Express (Zhuangsheng Sogo Store),4.8,4082,2445,50,Foods,30,Merchant,98,0,5,39.895515,116.37515,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Xicheng District,Pizza Hut House Express (Baiguang Road Store),4.9,7488,1982,49,Foods,32,Merchant,91,0,5,39.891257,116.356941,1,1,0,1,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Changping District,La La Potato Soup,4,29,38,40,Foods,48,MeituanFlash,50,30,6,40.218638,116.265488,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Fengtai District,Dong Shao Malatang (Heyi Store),4.7,926,1000,22,Foods,40,MeituanFlash,87,20,0.5,39.813138,116.402871,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Tongzhou District,McDonald's & Mai Coffee (Beijing Nanmofang Store),4.8,830,3665,40,Foods,28,Merchant,100,0,5,39.883978,116.461819,1,1,1,1,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Fengtai District,21 karat Bread (Yintai Department Store),4.9,277,1068,44,Foods,42,MeituanFlash,64,30,1.4,39.845212,116.384954,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Daxing District,Wangpo Shrimp (Taiheli Store),4.6,31,195,56,Foods,40,MeituanFlash,50,20,0,39.713641,116.319522,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Chaoyang District,Hongmao Dumplings (Sun Palace),4.8,485,182,34,Foods,45,Merchant,14,20,6,39.969206,116.434551,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Changping District,Aishang Cake (Foreign Studies University Store),5,6438,525,98,SweetCake,94, MeituanRun ,0,0,0,39.952984,116.308992,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Dongcheng District,Old lunch box stew (industrial sports shop),4.7,5769,5322,26,Foods,37,MeituanFlash,70,20,4,39.930314,116.440752,0,1,1,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Chaoyang District,Fang Xiangzhai Duck Blood Vermicelli Soup (Dongzhimen Ginza Store),4.7,1242,881,26,Foods,30,MeituanFlash,93,20,3,39.940264,116.435226,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Changping District,Beijing Frank Pisa (Fulai),4.8,81,500,38,Foods,65, MeituanRun ,38,30,0,40.036145,116.351156,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Haidian District,Auspicious wonton · Shaomai (Huayuan Road Store),4.4,520,1202,19,Foods,45,MeituanFlash,83,20,2,39.973652,116.365874,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Fengtai District,July Maigu Natural Cream Cake (Beijing Store),4.9,4188,1252,126,SweetCake,45, MeituanRun ,5,0,0,39.910311,116.22497,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Fengtai District,Longji Guilin Rice Noodles Snail Noodles (Wanda Store),4.8,530,3116,25,Foods,44,MeituanFlash,79,20,1,39.911281,116.470462,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Haidian District,Ikeda Sushi (Xidan Joy City Store),4.7,2651,1153,36,Foods,51,MeituanFlash,22,35,2,39.910405,116.373502,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Chaoyang District,Spicy Village Fragrant Pot Grilled Fish (Grilled Skewers),4.6,10463,1230,48,Foods,58, MeituanRun ,10,48,4,39.947813,116.371104,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Shijingshan District,Stupid donkey meat on fire,4.3,181,675,24,Foods,30,MeituanFlash,80,20,0,39.906539,116.220633,1,1,0,0,56.8,6736,212.8,0.504,0.496,0.102,0.125,0.226,0.195,0.163,0.19,0.093,0.781,0.122,0.004,0.261,0.381,0.027,0.071,0.066,0.194,0,0
